Province_State,date,total_deaths
Ohio,2020-08-07,3356
Ohio,2020-08-08,3374
Ohio,2020-08-09,3397
Ohio,2020-08-10,3422
Ohio,2020-08-11,3446
Ohio,2020-08-12,3465
Ohio,2020-08-13,3494
Ohio,2020-08-14,3521
Ohio,2020-08-15,3540
Ohio,2020-08-16,3560
Ohio,2020-08-17,3575
Ohio,2020-08-18,3598
Ohio,2020-08-19,3621
Ohio,2020-08-20,3645
Ohio,2020-08-21,3675
Ohio,2020-08-22,3701
Ohio,2020-08-23,3730
Ohio,2020-08-24,3753
Ohio,2020-08-25,3778
Ohio,2020-08-26,3801
Ohio,2020-08-27,3824
Ohio,2020-08-28,3849
Ohio,2020-08-29,3868
Ohio,2020-08-30,3889
Ohio,2020-08-31,3913
Ohio,2020-09-01,3938
Ohio,2020-09-02,3963
Ohio,2020-09-03,3985
Ohio,2020-09-04,4000
Ohio,2020-09-05,4020
Ohio,2020-09-06,4040
Ohio,2020-09-07,4057
Ohio,2020-09-08,4074
Ohio,2020-09-09,4095
Ohio,2020-09-10,4115
Ohio,2020-09-11,4138
Ohio,2020-09-12,4160
Ohio,2020-09-13,4178
Ohio,2020-09-14,4195
Ohio,2020-09-15,4207
Ohio,2020-09-16,4218
Ohio,2020-09-17,4241
Ohio,2020-09-18,4266
Ohio,2020-09-19,4273
Ohio,2020-09-20,4286
Ohio,2020-09-21,4302
Ohio,2020-09-22,4320
Ohio,2020-09-23,4342
Ohio,2020-09-24,4360
Ohio,2020-09-25,4384
Ohio,2020-09-26,4396
Ohio,2020-09-27,4413
Ohio,2020-09-28,4432
Ohio,2020-09-29,4453
Ohio,2020-09-30,4471
Ohio,2020-10-01,4491
Ohio,2020-10-02,4502
Ohio,2020-10-03,4517
Ohio,2020-10-04,4530
Ohio,2020-10-05,4546
Ohio,2020-10-06,4569
Ohio,2020-10-07,4595
Ohio,2020-10-08,4622
Ohio,2020-10-09,4639
Ohio,2020-10-10,4664
Ohio,2020-10-11,4681
Ohio,2020-10-12,4709
Ohio,2020-10-13,4731
Ohio,2020-10-14,4750
Ohio,2020-10-15,4775
Ohio,2020-10-16,4801
Ohio,2020-10-17,4835
Ohio,2020-10-18,4862
Ohio,2020-10-19,4891
Ohio,2020-10-20,4917
Ohio,2020-10-21,4954
Ohio,2020-10-22,4988
Ohio,2020-10-23,5022
Ohio,2020-10-24,5055
Ohio,2020-10-25,5095
Ohio,2020-10-26,5125
Ohio,2020-10-27,5165
Ohio,2020-10-28,5207
Ohio,2020-10-29,5247
Ohio,2020-10-30,5288
Ohio,2020-10-31,5325
Ohio,2020-11-01,5377
Ohio,2020-11-02,5426
Ohio,2020-11-03,5479
Ohio,2020-11-04,5532
Ohio,2020-11-05,5588
Ohio,2020-11-06,5640
Ohio,2020-11-07,5711
Ohio,2020-11-08,5772
Ohio,2020-11-09,5849
Ohio,2020-11-10,5922
Ohio,2020-11-11,5982
Ohio,2020-11-12,6061
Ohio,2020-11-13,6132
Ohio,2020-11-14,6195
Ohio,2020-11-15,6272
Ohio,2020-11-16,6341
Ohio,2020-11-17,6420
Ohio,2020-11-18,6518
Ohio,2020-11-19,6625
Ohio,2020-11-20,6746
Ohio,2020-11-21,6869
Ohio,2020-11-22,6999
Ohio,2020-11-23,7109
Ohio,2020-11-24,7235
Ohio,2020-11-25,7375
Ohio,2020-11-26,7485
Ohio,2020-11-27,7629
Ohio,2020-11-28,7778
Ohio,2020-11-29,7928
Ohio,2020-11-30,8084
Ohio,2020-12-01,8241
Ohio,2020-12-02,8408
Ohio,2020-12-03,8558
Ohio,2020-12-04,8745
Ohio,2020-12-05,8921
Ohio,2020-12-06,9099
Ohio,2020-12-07,9276
Ohio,2020-12-08,9467
Ohio,2020-12-09,9654
Ohio,2020-12-10,9848
Ohio,2020-12-11,10030
Ohio,2020-12-12,10219
Ohio,2020-12-13,10399
Ohio,2020-12-14,10583
Ohio,2020-12-15,10768
Ohio,2020-12-16,10979
Ohio,2020-12-17,11187
Ohio,2020-12-18,11396
Ohio,2020-12-19,11584
Ohio,2020-12-20,11773
Ohio,2020-12-21,11966
Ohio,2020-12-22,12165
Ohio,2020-12-23,12320
Ohio,2020-12-24,12461
Ohio,2020-12-25,12619
Ohio,2020-12-26,12801
Ohio,2020-12-27,12976
Ohio,2020-12-28,13158
Ohio,2020-12-29,13321
Ohio,2020-12-30,13469
Ohio,2020-12-31,13621
Ohio,2021-01-01,13766
Ohio,2021-01-02,13919
Ohio,2021-01-03,14053
Ohio,2021-01-04,14216
Ohio,2021-01-05,14352
Ohio,2021-01-06,14507
Ohio,2021-01-07,14626
Ohio,2021-01-08,14767
Ohio,2021-01-09,14899
Ohio,2021-01-10,15047
Ohio,2021-01-11,15189
Ohio,2021-01-12,15336
Ohio,2021-01-13,15480
Ohio,2021-01-14,15598
Ohio,2021-01-15,15740
Ohio,2021-01-16,15861
Ohio,2021-01-17,15980
Ohio,2021-01-18,16105
Ohio,2021-01-19,16206
Ohio,2021-01-20,16305
Ohio,2021-01-21,16405
Ohio,2021-01-22,16527
Ohio,2021-01-23,16626
Ohio,2021-01-24,16734
Ohio,2021-01-25,16835
Ohio,2021-01-26,16922
Ohio,2021-01-27,17001
Ohio,2021-01-28,17084
Ohio,2021-01-29,17169
Ohio,2021-01-30,17252
Ohio,2021-01-31,17325
Ohio,2021-02-01,17395
Ohio,2021-02-02,17471
Ohio,2021-02-03,17554
Ohio,2021-02-04,17624
Ohio,2021-02-05,17687
Ohio,2021-02-06,17756
Ohio,2021-02-07,17815
Ohio,2021-02-08,17881
Ohio,2021-02-09,17940
Ohio,2021-02-10,17986
Ohio,2021-02-11,18036
Ohio,2021-02-12,18088
Ohio,2021-02-13,18124
Ohio,2021-02-14,18167
Ohio,2021-02-15,18222
Ohio,2021-02-16,18272
Ohio,2021-02-17,18319
Ohio,2021-02-18,18358
Ohio,2021-02-19,18403
Ohio,2021-02-20,18441
Ohio,2021-02-21,18475
Ohio,2021-02-22,18513
Ohio,2021-02-23,18538
Ohio,2021-02-24,18569
Ohio,2021-02-25,18604
Ohio,2021-02-26,18635
Ohio,2021-02-27,18663
Ohio,2021-02-28,18691
Ohio,2021-03-01,18720
Ohio,2021-03-02,18749
Ohio,2021-03-03,18779
Ohio,2021-03-04,18806
Ohio,2021-03-05,18832
Ohio,2021-03-06,18853
Ohio,2021-03-07,18879
Ohio,2021-03-08,18902
Ohio,2021-03-09,18924
Ohio,2021-03-10,18949
Ohio,2021-03-11,18970
Ohio,2021-03-12,18993
Ohio,2021-03-13,19017
Ohio,2021-03-14,19032
Ohio,2021-03-15,19050
Ohio,2021-03-16,19064
Ohio,2021-03-17,19080
Ohio,2021-03-18,19097
Ohio,2021-03-19,19119
Ohio,2021-03-20,19135
Ohio,2021-03-21,19152
Ohio,2021-03-22,19166
Ohio,2021-03-23,19177
Ohio,2021-03-24,19189
Ohio,2021-03-25,19209
Ohio,2021-03-26,19223
Ohio,2021-03-27,19237
Ohio,2021-03-28,19249
Ohio,2021-03-29,19261
Ohio,2021-03-30,19273
Ohio,2021-03-31,19291
Ohio,2021-04-01,19305
Ohio,2021-04-02,19327
Ohio,2021-04-03,19336
Ohio,2021-04-04,19355
Ohio,2021-04-05,19368
Ohio,2021-04-06,19395
Ohio,2021-04-07,19419
Ohio,2021-04-08,19442
Ohio,2021-04-09,19462
Ohio,2021-04-10,19471
Ohio,2021-04-11,19492
Ohio,2021-04-12,19503
Ohio,2021-04-13,19514
Ohio,2021-04-14,19534
Ohio,2021-04-15,19549
Ohio,2021-04-16,19560
Ohio,2021-04-17,19578
Ohio,2021-04-18,19603
Ohio,2021-04-19,19630
Ohio,2021-04-20,19649
Ohio,2021-04-21,19670
Ohio,2021-04-22,19695
Ohio,2021-04-23,19718
Ohio,2021-04-24,19743
Ohio,2021-04-25,19756
Ohio,2021-04-26,19777
Ohio,2021-04-27,19791
Ohio,2021-04-28,19805
Ohio,2021-04-29,19824
Ohio,2021-04-30,19846
Ohio,2021-05-01,19865
Ohio,2021-05-02,19889
Ohio,2021-05-03,19906
Ohio,2021-05-04,19923
Ohio,2021-05-05,19942
Ohio,2021-05-06,19956
Ohio,2021-05-07,19969
Ohio,2021-05-08,19981
Ohio,2021-05-09,19992
Ohio,2021-05-10,20008
Ohio,2021-05-11,20022
Ohio,2021-05-12,20038
Ohio,2021-05-13,20056
Ohio,2021-05-14,20070
Ohio,2021-05-15,20087
Ohio,2021-05-16,20102
Ohio,2021-05-17,20113
Ohio,2021-05-18,20126
Ohio,2021-05-19,20147
Ohio,2021-05-20,20163
Ohio,2021-05-21,20174
Ohio,2021-05-22,20193
Ohio,2021-05-23,20200
Ohio,2021-05-24,20218
Ohio,2021-05-25,20233
Ohio,2021-05-26,20248
Ohio,2021-05-27,20263
Ohio,2021-05-28,20279
Ohio,2021-05-29,20285
Ohio,2021-05-30,20295
Ohio,2021-05-31,20306
Ohio,2021-06-01,20320
Ohio,2021-06-02,20329
Ohio,2021-06-03,20339
Ohio,2021-06-04,20348
Ohio,2021-06-05,20361
Ohio,2021-06-06,20367
Ohio,2021-06-07,20376
Ohio,2021-06-08,20384
Ohio,2021-06-09,20399
Ohio,2021-06-10,20408
Ohio,2021-06-11,20415
Ohio,2021-06-12,20427
Ohio,2021-06-13,20430
Ohio,2021-06-14,20442
Ohio,2021-06-15,20455
Ohio,2021-06-16,20465
Ohio,2021-06-17,20472
Ohio,2021-06-18,20479
Ohio,2021-06-19,20483
Ohio,2021-06-20,20489
Ohio,2021-06-21,20499
Ohio,2021-06-22,20504
Ohio,2021-06-23,20510
Ohio,2021-06-24,20515
Ohio,2021-06-25,20517
Ohio,2021-06-26,20521
Ohio,2021-06-27,20525
Ohio,2021-06-28,20530
Ohio,2021-06-29,20534
Ohio,2021-06-30,20541
Ohio,2021-07-01,20547
Ohio,2021-07-02,20553
Ohio,2021-07-03,20555
Ohio,2021-07-04,20559
Ohio,2021-07-05,20564
Ohio,2021-07-06,20572
Ohio,2021-07-07,20577
Ohio,2021-07-08,20580
Ohio,2021-07-09,20583
Ohio,2021-07-10,20584
Ohio,2021-07-11,20591
Ohio,2021-07-12,20594
Ohio,2021-07-13,20598
Ohio,2021-07-14,20603
Ohio,2021-07-15,20606
Ohio,2021-07-16,20612
Ohio,2021-07-17,20617
Ohio,2021-07-18,20623
Ohio,2021-07-19,20630
Ohio,2021-07-20,20639
Ohio,2021-07-21,20646
Ohio,2021-07-22,20649
Ohio,2021-07-23,20655
Ohio,2021-07-24,20660
Ohio,2021-07-25,20666
Ohio,2021-07-26,20672
Ohio,2021-07-27,20678
Ohio,2021-07-28,20682
Ohio,2021-07-29,20688
Ohio,2021-07-30,20695
Ohio,2021-07-31,20706
Ohio,2021-08-01,20713
Ohio,2021-08-02,20723
Ohio,2021-08-03,20737
Ohio,2021-08-04,20745
Ohio,2021-08-05,20754
Ohio,2021-08-06,20764
Ohio,2021-08-07,20772
Ohio,2021-08-08,20790
Ohio,2021-08-09,20808
Ohio,2021-08-10,20823
Ohio,2021-08-11,20837
Ohio,2021-08-12,20858
Ohio,2021-08-13,20877
Ohio,2021-08-14,20895
Ohio,2021-08-15,20909
Ohio,2021-08-16,20937
Ohio,2021-08-17,20966
Ohio,2021-08-18,20994
Ohio,2021-08-19,21023
Ohio,2021-08-20,21053
Ohio,2021-08-21,21085
Ohio,2021-08-22,21119
Ohio,2021-08-23,21141
Ohio,2021-08-24,21187
Ohio,2021-08-25,21223
Ohio,2021-08-26,21258
Ohio,2021-08-27,21290
Ohio,2021-08-28,21327
Ohio,2021-08-29,21361
Ohio,2021-08-30,21403
Ohio,2021-08-31,21442
Ohio,2021-09-01,21497
Ohio,2021-09-02,21551
Ohio,2021-09-03,21602
Ohio,2021-09-04,21662
Ohio,2021-09-05,21710
Ohio,2021-09-06,21754
Ohio,2021-09-07,21816
Ohio,2021-09-08,21873
Ohio,2021-09-09,21942
Ohio,2021-09-10,21996
Ohio,2021-09-11,22063
Ohio,2021-09-12,22129
Ohio,2021-09-13,22195
Ohio,2021-09-14,22276
Ohio,2021-09-15,22365
Ohio,2021-09-16,22445
Ohio,2021-09-17,22522
Ohio,2021-09-18,22585
Ohio,2021-09-19,22665
Ohio,2021-09-20,22760
Ohio,2021-09-21,22850
Ohio,2021-09-22,22913
Ohio,2021-09-23,23013
Ohio,2021-09-24,23100
Ohio,2021-09-25,23192
Ohio,2021-09-26,23284
Ohio,2021-09-27,23356
Ohio,2021-09-28,23451
Ohio,2021-09-29,23526
Ohio,2021-09-30,23616
Ohio,2021-10-01,23704
Ohio,2021-10-02,23798
Ohio,2021-10-03,23878
Ohio,2021-10-04,23961
Ohio,2021-10-05,24049
Ohio,2021-10-06,24130
Ohio,2021-10-07,24217
Ohio,2021-10-08,24303
Ohio,2021-10-09,24384
Ohio,2021-10-10,24459
Ohio,2021-10-11,24545
Ohio,2021-10-12,24629
Ohio,2021-10-13,24714
Ohio,2021-10-14,24809
Ohio,2021-10-15,24904
Ohio,2021-10-16,24982
Ohio,2021-10-17,25064
Ohio,2021-10-18,25148
Ohio,2021-10-19,25225
Ohio,2021-10-20,25307
Ohio,2021-10-21,25391
Ohio,2021-10-22,25458
Ohio,2021-10-23,25541
Ohio,2021-10-24,25617
Ohio,2021-10-25,25689
Ohio,2021-10-26,25765
Ohio,2021-10-27,25831
Ohio,2021-10-28,25898
Ohio,2021-10-29,25980
Ohio,2021-10-30,26043
Ohio,2021-10-31,26100
Ohio,2021-11-01,26147
Ohio,2021-11-02,26206
Ohio,2021-11-03,26270
Ohio,2021-11-04,26349
Ohio,2021-11-05,26407
Ohio,2021-11-06,26449
Ohio,2021-11-07,26499
Ohio,2021-11-08,26551
Ohio,2021-11-09,26609
Ohio,2021-11-10,26669
Ohio,2021-11-11,26729
Ohio,2021-11-12,26776
Ohio,2021-11-13,26836
Ohio,2021-11-14,26895
Ohio,2021-11-15,26952
Ohio,2021-11-16,27015
Ohio,2021-11-17,27081
Ohio,2021-11-18,27147
Ohio,2021-11-19,27209
Ohio,2021-11-20,27295
Ohio,2021-11-21,27378
Ohio,2021-11-22,27447
Ohio,2021-11-23,27529
Ohio,2021-11-24,27620
Ohio,2021-11-25,27698
Ohio,2021-11-26,27776
Ohio,2021-11-27,27875
Ohio,2021-11-28,27979
Ohio,2021-11-29,28046
Ohio,2021-11-30,28141
Ohio,2021-12-01,28225
Ohio,2021-12-02,28331
Ohio,2021-12-03,28439
Ohio,2021-12-04,28556
Ohio,2021-12-05,28663
Ohio,2021-12-06,28776
Ohio,2021-12-07,28867
Ohio,2021-12-08,28996
Ohio,2021-12-09,29109
Ohio,2021-12-10,29230
Ohio,2021-12-11,29356
Ohio,2021-12-12,29483
Ohio,2021-12-13,29611
Ohio,2021-12-14,29729
Ohio,2021-12-15,29858
Ohio,2021-12-16,29994
Ohio,2021-12-17,30119
Ohio,2021-12-18,30253
Ohio,2021-12-19,30358
Ohio,2021-12-20,30479
Ohio,2021-12-21,30606
Ohio,2021-12-22,30726
Ohio,2021-12-23,30874
Ohio,2021-12-24,30998
Ohio,2021-12-25,31112
Ohio,2021-12-26,31236
Ohio,2021-12-27,31369
Ohio,2021-12-28,31500
Ohio,2021-12-29,31637
Ohio,2021-12-30,31770
Ohio,2021-12-31,31898
Ohio,2022-01-01,32021
Ohio,2022-01-02,32135
Ohio,2022-01-03,32293
Ohio,2022-01-04,32452
Ohio,2022-01-05,32615
Ohio,2022-01-06,32756
Ohio,2022-01-07,32909
Ohio,2022-01-08,33063
Ohio,2022-01-09,33220
Ohio,2022-01-10,33368
Ohio,2022-01-11,33522
Ohio,2022-01-12,33681
Ohio,2022-01-13,33873
Ohio,2022-01-14,34027
Ohio,2022-01-15,34178
Ohio,2022-01-16,34349
Ohio,2022-01-17,34495
Ohio,2022-01-18,34639
Ohio,2022-01-19,34789
Ohio,2022-01-20,34928
Ohio,2022-01-21,35067
Ohio,2022-01-22,35210
Ohio,2022-01-23,35359
Ohio,2022-01-24,35486
Ohio,2022-01-25,35614
Ohio,2022-01-26,35774
Ohio,2022-01-27,35894
Ohio,2022-01-28,35998
Ohio,2022-01-29,36097
Ohio,2022-01-30,36193
Ohio,2022-01-31,36291
Ohio,2022-02-01,36411
Ohio,2022-02-02,36536
Ohio,2022-02-03,36642
Ohio,2022-02-04,36717
Ohio,2022-02-05,36790
Ohio,2022-02-06,36871
Ohio,2022-02-07,36948
Ohio,2022-02-08,37029
Ohio,2022-02-09,37101
Ohio,2022-02-10,37173
Ohio,2022-02-11,37240
Ohio,2022-02-12,37310
Ohio,2022-02-13,37376
Ohio,2022-02-14,37446
Ohio,2022-02-15,37501
Ohio,2022-02-16,37556
Ohio,2022-02-17,37609
Ohio,2022-02-18,37659
Ohio,2022-02-19,37709
Ohio,2022-02-20,37751
Ohio,2022-02-21,37797
Ohio,2022-02-22,37835
Ohio,2022-02-23,37881
Ohio,2022-02-24,37910
Ohio,2022-02-25,37941
Ohio,2022-02-26,37972
Ohio,2022-02-27,38000
Ohio,2022-02-28,38025
Ohio,2022-03-01,38054
Ohio,2022-03-02,38087
Ohio,2022-03-03,38116
Ohio,2022-03-04,38145
Ohio,2022-03-05,38166
Ohio,2022-03-06,38192
Ohio,2022-03-07,38212
Ohio,2022-03-08,38232
Ohio,2022-03-09,38246
Ohio,2022-03-10,38259
Ohio,2022-03-11,38271
Ohio,2022-03-12,38285
Ohio,2022-03-13,38303
Ohio,2022-03-14,38319
Ohio,2022-03-15,38333
Ohio,2022-03-16,38350
Ohio,2022-03-17,38364
Ohio,2022-03-18,38380
Ohio,2022-03-19,38394
Ohio,2022-03-20,38399
Ohio,2022-03-21,38405
Ohio,2022-03-22,38419
Ohio,2022-03-23,38433
Ohio,2022-03-24,38442
Ohio,2022-03-25,38452
Ohio,2022-03-26,38457
Ohio,2022-03-27,38461
Ohio,2022-03-28,38475
Ohio,2022-03-29,38484
Ohio,2022-03-30,38495
Ohio,2022-03-31,38500
Ohio,2022-04-01,38508
Ohio,2022-04-02,38516
Ohio,2022-04-03,38519
Ohio,2022-04-04,38527
Ohio,2022-04-05,38533
Ohio,2022-04-06,38539
Ohio,2022-04-07,38548
Ohio,2022-04-08,38552
Ohio,2022-04-09,38557
Ohio,2022-04-10,38560
Ohio,2022-04-11,38565
Ohio,2022-04-12,38568
Ohio,2022-04-13,38571
Ohio,2022-04-14,38574
Ohio,2022-04-15,38576
Ohio,2022-04-16,38580
Ohio,2022-04-17,38582
Ohio,2022-04-18,38586
Ohio,2022-04-19,38592
Ohio,2022-04-20,38599
Ohio,2022-04-21,38600
Ohio,2022-04-22,38605
Ohio,2022-04-23,38609
Ohio,2022-04-24,38613
Ohio,2022-04-25,38620
Ohio,2022-04-26,38627
Ohio,2022-04-27,38633
Ohio,2022-04-28,38643
Ohio,2022-04-29,38646
Ohio,2022-04-30,38649
Ohio,2022-05-01,38656
Ohio,2022-05-02,38659
Ohio,2022-05-03,38663
Ohio,2022-05-04,38668
Ohio,2022-05-05,38671
Ohio,2022-05-06,38678
Ohio,2022-05-07,38681
Ohio,2022-05-08,38685
Ohio,2022-05-09,38691
Ohio,2022-05-10,38695
Ohio,2022-05-11,38700
Ohio,2022-05-12,38703
Ohio,2022-05-13,38708
Ohio,2022-05-14,38713
Ohio,2022-05-15,38716
Ohio,2022-05-16,38723
Ohio,2022-05-17,38729
Ohio,2022-05-18,38736
Ohio,2022-05-19,38740
Ohio,2022-05-20,38747
Ohio,2022-05-21,38753
Ohio,2022-05-22,38759
Ohio,2022-05-23,38764
Ohio,2022-05-24,38770
Ohio,2022-05-25,38774
Ohio,2022-05-26,38786
Ohio,2022-05-27,38795
Ohio,2022-05-28,38799
Ohio,2022-05-29,38804
Ohio,2022-05-30,38813
Ohio,2022-05-31,38820
Ohio,2022-06-01,38829
Ohio,2022-06-02,38843
Ohio,2022-06-03,38852
Ohio,2022-06-04,38861
Ohio,2022-06-05,38867
Ohio,2022-06-06,38874
Ohio,2022-06-07,38880
Ohio,2022-06-08,38889
Ohio,2022-06-09,38892
Ohio,2022-06-10,38902
Ohio,2022-06-11,38913
Ohio,2022-06-12,38919
Ohio,2022-06-13,38922
Ohio,2022-06-14,38931
Ohio,2022-06-15,38941
Ohio,2022-06-16,38950
Ohio,2022-06-17,38958
Ohio,2022-06-18,38972
Ohio,2022-06-19,38980
Ohio,2022-06-20,38985
Ohio,2022-06-21,38993
Ohio,2022-06-22,39000
Ohio,2022-06-23,39008
Ohio,2022-06-24,39015
Ohio,2022-06-25,39020
Ohio,2022-06-26,39028
Ohio,2022-06-27,39035
Ohio,2022-06-28,39039
Ohio,2022-06-29,39044
Ohio,2022-06-30,39048
Ohio,2022-07-01,39051
Ohio,2022-07-02,39065
Ohio,2022-07-03,39068
Ohio,2022-07-04,39078
Ohio,2022-07-05,39083
Ohio,2022-07-06,39090
Ohio,2022-07-07,39096
Ohio,2022-07-08,39108
Ohio,2022-07-09,39118
Ohio,2022-07-10,39127
Ohio,2022-07-11,39135
Ohio,2022-07-12,39144
Ohio,2022-07-13,39154
Ohio,2022-07-14,39163
Ohio,2022-07-15,39179
Ohio,2022-07-16,39184
Ohio,2022-07-17,39193
Ohio,2022-07-18,39204
Ohio,2022-07-19,39215
Ohio,2022-07-20,39224
Ohio,2022-07-21,39233
Ohio,2022-07-22,39242
Ohio,2022-07-23,39255
Ohio,2022-07-24,39265
Ohio,2022-07-25,39275
Ohio,2022-07-26,39287
Ohio,2022-07-27,39304
Ohio,2022-07-28,39316
Ohio,2022-07-29,39334
Ohio,2022-07-30,39342
Ohio,2022-07-31,39350
Ohio,2022-08-01,39364
Ohio,2022-08-02,39373
Ohio,2022-08-03,39387
Ohio,2022-08-04,39407
Ohio,2022-08-05,39417
Ohio,2022-08-06,39429
Ohio,2022-08-07,39440
Ohio,2022-08-08,39463
Ohio,2022-08-09,39476
Ohio,2022-08-10,39487
Ohio,2022-08-11,39494
Ohio,2022-08-12,39509
Ohio,2022-08-13,39528
Ohio,2022-08-14,39539
Ohio,2022-08-15,39554
Ohio,2022-08-16,39564
Ohio,2022-08-17,39578
Ohio,2022-08-18,39589
Ohio,2022-08-19,39605
Ohio,2022-08-20,39627
Ohio,2022-08-21,39642
Ohio,2022-08-22,39653
Ohio,2022-08-23,39664
Ohio,2022-08-24,39681
Ohio,2022-08-25,39700
Ohio,2022-08-26,39718
Ohio,2022-08-27,39726
Ohio,2022-08-28,39738
Ohio,2022-08-29,39749
Ohio,2022-08-30,39767
Ohio,2022-08-31,39780
Ohio,2022-09-01,39791
Ohio,2022-09-02,39800
Ohio,2022-09-03,39816
Ohio,2022-09-04,39829
Ohio,2022-09-05,39844
Ohio,2022-09-06,39856
Ohio,2022-09-07,39868
Ohio,2022-09-08,39881
Ohio,2022-09-09,39892
Ohio,2022-09-10,39901
Ohio,2022-09-11,39917
Ohio,2022-09-12,39930
Ohio,2022-09-13,39935
Ohio,2022-09-14,39949
Ohio,2022-09-15,39957
Ohio,2022-09-16,39968
Ohio,2022-09-17,39979
Ohio,2022-09-18,39990
Ohio,2022-09-19,40003
Ohio,2022-09-20,40017
Ohio,2022-09-21,40030
Ohio,2022-09-22,40041
Ohio,2022-09-23,40052
Ohio,2022-09-24,40067
Ohio,2022-09-25,40077
Ohio,2022-09-26,40091
Ohio,2022-09-27,40097
Ohio,2022-09-28,40112
Ohio,2022-09-29,40122
Ohio,2022-09-30,40135
Ohio,2022-10-01,40144
Ohio,2022-10-02,40158
Ohio,2022-10-03,40166
Ohio,2022-10-04,40181
Ohio,2022-10-05,40188
Ohio,2022-10-06,40200
Ohio,2022-10-07,40207
Ohio,2022-10-08,40212
Ohio,2022-10-09,40220
Ohio,2022-10-10,40234
Ohio,2022-10-11,40242
Ohio,2022-10-12,40251
Ohio,2022-10-13,40263
Ohio,2022-10-14,40267
Ohio,2022-10-15,40277
Ohio,2022-10-16,40284
Ohio,2022-10-17,40300
Ohio,2022-10-18,40312
Ohio,2022-10-19,40323
Ohio,2022-10-20,40329
Ohio,2022-10-21,40339
Ohio,2022-10-22,40350
Ohio,2022-10-23,40360
Ohio,2022-10-24,40369
Ohio,2022-10-25,40383
Ohio,2022-10-26,40396
Ohio,2022-10-27,40407
Ohio,2022-10-28,40419
Ohio,2022-10-29,40424
Ohio,2022-10-30,40431
Ohio,2022-10-31,40440
Ohio,2022-11-01,40452
Ohio,2022-11-02,40457
Ohio,2022-11-03,40468
Ohio,2022-11-04,40480
Ohio,2022-11-05,40491
Ohio,2022-11-06,40498
Ohio,2022-11-07,40501
Ohio,2022-11-08,40508
Ohio,2022-11-09,40523
Ohio,2022-11-10,40537
Ohio,2022-11-11,40553
Ohio,2022-11-12,40566
Ohio,2022-11-13,40578
Ohio,2022-11-14,40591
Ohio,2022-11-15,40606
Ohio,2022-11-16,40628
Ohio,2022-11-17,40639
Ohio,2022-11-18,40651
Ohio,2022-11-19,40663
Ohio,2022-11-20,40681
Ohio,2022-11-21,40694
Ohio,2022-11-22,40708
Ohio,2022-11-23,40731
Ohio,2022-11-24,40738
Ohio,2022-11-25,40753
Ohio,2022-11-26,40764
Ohio,2022-11-27,40775
Ohio,2022-11-28,40785
Ohio,2022-11-29,40791
Ohio,2022-11-30,40806
Ohio,2022-12-01,40817
Ohio,2022-12-02,40825
Ohio,2022-12-03,40835
Ohio,2022-12-04,40842
Ohio,2022-12-05,40851
Ohio,2022-12-06,40862
Ohio,2022-12-07,40881
Ohio,2022-12-08,40896
Ohio,2022-12-09,40909
Ohio,2022-12-10,40925
Ohio,2022-12-11,40937
Ohio,2022-12-12,40950
Ohio,2022-12-13,40964
Ohio,2022-12-14,40982
Ohio,2022-12-15,40995
Ohio,2022-12-16,41011
Ohio,2022-12-17,41025
Ohio,2022-12-18,41045
Ohio,2022-12-19,41060
Ohio,2022-12-20,41079
Ohio,2022-12-21,41095
Ohio,2022-12-22,41110
Ohio,2022-12-23,41134
Ohio,2022-12-24,41152
Ohio,2022-12-25,41166
Ohio,2022-12-26,41177
Ohio,2022-12-27,41188
Ohio,2022-12-28,41205
Ohio,2022-12-29,41220
Ohio,2022-12-30,41230
Ohio,2022-12-31,41242
Ohio,2023-01-01,41257
Ohio,2023-01-02,41269
Ohio,2023-01-03,41290
Ohio,2023-01-04,41303
Ohio,2023-01-05,41328
Ohio,2023-01-06,41347
Ohio,2023-01-07,41359
Ohio,2023-01-08,41371
Ohio,2023-01-09,41386
Ohio,2023-01-10,41406
Ohio,2023-01-11,41429
Ohio,2023-01-12,41442
Ohio,2023-01-13,41455
Ohio,2023-01-14,41470
Ohio,2023-01-15,41486
Ohio,2023-01-16,41500
Ohio,2023-01-17,41516
